,Tenure,Bandwidth_GB_Year,Fixes,Population
4351,7.969762,1848.363566,4,0
4352,6.106821,1149.045043,6,2845
4353,6.463724,742.5950937,4,3709
4354,8.285158,1824.879678,3,42
4355,17.7076,2217.378277,3,553
4356,31.81602,2977.360531,3,2138
4357,23.55037,2097.12893,4,1988
4358,22.30566,2313.442726,4,35157
4359,9.975367,1476.916161,4,5036
4360,1.358678,861.1555834,2,4976
4361,2.222289,497.5901263,6,569
4362,7.028485,896.0733804,5,925
4363,19.04207,2183.450856,3,2238
4364,7.848542,1478.745798,3,124
4365,7.539374,1531.68836,4,217
4366,11.07238,1837.391501,3,0
4367,11.86797,1597.444059,5,57
4368,7.649477,956.2196954,3,265
4369,16.60351,1981.140361,5,20759
4370,4.030411,1097.688317,3,39786
4371,14.34892,1874.421389,4,3535
4372,19.30476,2668.981332,4,15059
4373,8.584144,1077.237101,5,615
4374,1.849221,778.5344798,5,15129
4375,9.51775,1892.444874,3,62491
4376,6.708628,1390.143881,5,16785
4377,10.28653,1560.396967,4,2181
4378,11.32663,1308.744827,5,14632
4379,6.574699,877.990892,3,1589
4380,1.126364,1015.130356,4,4295
4381,6.91807,837.0503656,3,786
4382,18.32428,1747.20978,3,1837
4383,22.98475,2350.571509,2,90
4384,6.31339,1324.19186,2,10552
4385,10.03914,896.0387666,3,10232
4386,17.77264,2229.782748,4,15142
4387,21.50913,2422.231415,4,39376
4388,20.88324,2027.833188,6,13720
4389,15.95966,2158.69019,3,529
4390,1.925345,1183.751805,4,5684
4391,5.698156,1325.472004,2,4242
4392,4.225661,693.5913883,5,497
4393,21.19498,2458.677481,4,39
4394,23.04458,2218.850381,5,843
4395,9.900853,1880.847695,4,5912
4396,1.15025,830.9443469,2,40336
4397,3.794103,346.0280123,4,1132
4398,7.579193,1275.031579,3,21767
4399,10.44433,1164.755978,3,3161
4400,10.35635,1114.676099,3,285
4401,4.908846,482.2768453,4,1153
4402,2.637164,581.3197743,2,94
4403,8.547698,1066.677081,5,35142
4404,7.465071,1559.606858,4,0
4405,2.681114,755.4687511,3,176
4406,2.780152,311.8065152,3,22548
4407,6.979961,866.4850145,3,81
4408,5.436971,869.9774936,3,370
4409,8.671709,1086.818163,4,443
4410,13.84934,1456.422162,6,73671
4411,4.055418,1002.424825,5,86
4412,13.00557,1618.779462,4,8800
4413,6.92143,820.9054953,4,736
4414,8.324816,809.618878,3,478
4415,3.985217,583.5711218,5,780
4416,16.27572,2141.951697,4,622
4417,21.52164,2150.01852,3,14802
4418,7.332162,1207.587701,5,18
4419,3.318059,625.201163,3,25339
4420,3.059231,955.1927172,3,2387
4421,15.1242,2057.979176,4,10119
4422,9.49754,1432.135681,3,940
4423,15.22417,1570.995815,1,191
4424,1.970645,856.222981,3,244
4425,1.78963,816.0468833,3,15184
4426,7.007574,941.4829653,2,20
4427,7.457111,1109.681229,4,4637
4428,12.44495,1747.993101,1,3612
4429,5.147213,1394.025763,4,16974
4430,2.382538,788.1036301,4,38016
4431,8.454096,1383.139451,4,2596
4432,2.176948,681.4206312,4,30478
4433,12.36516,1208.822377,3,516
4434,4.023413,1225.408596,4,82
4435,1.709971,479.5519429,2,3519
4436,8.209844,1635.02715,3,142
4437,3.713732,827.2524803,3,10314
4438,10.42522,1619.969692,3,830
4439,4.849803,679.3728327,4,197
4440,14.47965,1617.050793,5,17486
4441,1.081032,924.0234298,4,2144
4442,21.36386,1999.438675,4,1604
4443,12.45303,1313.657019,4,81
4444,9.05217,1042.770459,4,17356
4445,1.210715,347.446058,3,13991
4446,2.509742,1135.537453,3,5402
4447,1.193519,863.525358,2,689
4448,6.736871,1746.862212,4,7519
4449,3.033312,618.6284163,4,31178
4450,5.891019,1294.614623,4,650
4451,5.452285,1153.463764,2,17107
4452,8.342325,1377.652033,2,69589
4453,19.22796,2267.103404,4,2
4454,6.203352,1019.803014,2,599
4455,8.867984,1089.367201,3,1585
4456,9.131577,1458.027932,3,1083
4457,23.78115,2025.167432,4,1641
4458,3.575214,1616.617211,3,1704
4459,16.77025,2045.813243,4,226
4460,2.546083,886.9184762,3,589
4461,2.477662,860.9528478,5,18043
4462,1.871066,1360.486206,4,4455
4463,6.403708,1649.105838,4,48099
4464,10.4983,1691.271964,2,447
4465,15.85774,1756.414097,3,16371
4466,9.894265,1338.619611,4,42650
4467,2.426747,1385.269228,4,21462
4468,9.790274,1027.652777,4,5849
4469,4.419844,927.4696678,3,1992
4470,8.26392,1514.229261,3,687
4471,8.157412,909.7634001,3,2123
4472,11.42705,1209.083545,3,889
4473,6.681836,1019.877653,4,135
4474,2.589118,1351.962079,2,13719
4475,8.902965,1347.567075,3,20676
4476,5.892496,716.9177978,6,30035
4477,2.577535,552.480335,1,2474
4478,2.820837,664.5638593,3,33014
4479,2.005733,960.0935745,3,15
4480,11.30633,1199.678982,4,296
4481,5.364815,786.0813559,4,4075
4482,11.17891,1213.57856,4,25903
4483,7.326372,858.2482994,5,729
4484,1.204999,744.1347048,4,6032
4485,10.96384,1398.087425,4,29608
4486,12.75395,1438.364422,4,13981
4487,1.1518,695.0268746,4,20163
4488,11.94283,1289.865177,3,14328
4489,2.147261,1341.275592,3,199
4490,21.72982,2757.839041,3,0
4491,7.042459,1228.595252,3,4870
4492,3.592376,1189.261161,4,2713
4493,15.73713,1904.60275,2,94
4494,6.831686,1491.790762,3,3837
4495,12.94793,1126.457158,5,15420
4496,2.284487,1119.209524,4,827
4497,12.2964,1459.899487,2,3211
4498,1.655301,837.3072679,4,788
4499,19.69566,1876.809732,4,2464
4500,7.521969,1129.471568,5,58
4501,5.123883,1418.327071,3,1753
4502,14.86376,2089.529125,2,1089
4503,5.141927,708.4028154,2,9282
4504,1.554749,489.2316753,3,570
4505,10.50995,1176.673652,3,11268
4506,15.12559,2229.929037,3,1776
4507,5.113589,1241.024324,4,314
4508,10.88666,1129.578351,5,37360
4509,4.343093,1137.986536,3,1823
4510,7.470963,1453.3619,3,442
4511,13.36689,1456.609727,6,10895
4512,2.596868,410.7703918,3,7934
4513,7.685406,1057.31153,3,3231
4514,5.379951,1640.268544,3,47757
4515,8.387889,1377.344633,3,57886
4516,8.561641,984.7206752,4,15836
4517,17.24595,2399.954293,2,3357
4518,4.457562,983.5423493,2,1012
4519,22.28926,2068.186228,3,60033
4520,3.77596,775.6207448,3,1767
4521,29.30064,2626.362759,2,1926
4522,10.32752,1274.789671,3,756
4523,7.668017,1139.028165,4,9417
4524,7.461144,1296.523969,3,548
4525,10.07469,1527.978319,4,231
4526,1.692565,1015.460451,3,422
4527,15.54856,1835.681416,4,8851
4528,4.18206,1094.624835,2,27606
4529,5.260996,945.5437173,4,13202
4530,4.480346,1127.193482,4,518
4531,8.652909,1771.134878,4,44103
4532,10.65198,1855.20004,2,2333
4533,7.957264,1194.31166,2,3027
4534,15.4522,1213.799389,4,60
4535,18.07558,2082.760575,3,1085
4536,21.55836,1835.575859,2,37042
4537,14.0669,1443.483853,5,4242
4538,14.54834,1458.518135,3,388
4539,8.592449,1099.38854,4,239
4540,19.84947,2063.325487,3,540
4541,4.83427,1159.364961,2,80
4542,3.11391,1340.927976,2,4246
4543,22.05688,2696.777135,4,3632
4544,10.35346,1640.315966,3,521
4545,6.506483,917.1665939,4,2050
4546,17.95045,2303.354723,3,1741
4547,6.214398,1251.894626,4,29213
4548,14.66847,1880.004543,3,2924
4549,5.628186,650.4414677,2,20935
4550,10.5771,1515.274871,2,274
4551,11.42464,1518.895794,3,0
4552,3.367303,558.284596,2,29268
4553,3.071976,398.8495205,3,365
4554,3.246478,545.3992275,5,7878
4555,5.798779,1129.173931,3,17493
4556,13.23966,1735.029687,6,4101
4557,18.44435,2182.755951,2,14464
4558,2.941261,498.8080579,3,240
4559,21.07565,2673.10157,2,162
4560,12.09048,1155.835028,2,474
4561,11.76248,2037.626802,4,1372
4562,2.691911,347.3046722,4,539
4563,6.999666,1161.766944,4,8684
4564,3.896108,729.6672295,3,275
4565,6.564797,1801.105672,3,26565
4566,13.72738,1844.506934,2,6412
4567,2.804449,538.267259,4,240
4568,14.41688,1458.177149,3,2800
4569,6.186874,1183.666028,5,501
4570,8.380626,1827.741525,3,83
4571,11.88328,1309.247153,3,48438
4572,4.899337,1125.779521,4,14942
4573,8.574964,1296.081512,3,2180
4574,31.79027,3575.871459,3,263
4575,7.84461,1024.765594,3,4745
4576,14.31807,1924.414895,4,2678
4577,21.43457,2141.091982,3,1786
4578,4.439464,729.7825005,6,365
4579,3.147832,562.8048829,4,28016
4580,10.83268,1248.354542,3,2388
4581,7.812114,1381.709993,4,3744
4582,9.042296,1852.013833,4,516
4583,8.850759,1152.131327,5,29522
4584,5.933094,786.1863432,3,2016
4585,23.08203,2199.664389,3,24613
4586,13.45113,1613.057137,3,27938
4587,3.080084,436.2644992,6,3521
4588,14.41788,1872.389857,5,171
4589,6.2061,904.3179865,3,324
4590,17.38432,2140.11456,2,30996
4591,4.490588,1542.618812,4,15133
4592,2.893617,1280.101622,3,2946
4593,7.634806,753.7251984,5,319
4594,3.794574,726.148196,3,1883
4595,6.905799,914.6362933,5,13128
4596,21.26763,2327.656652,4,5586
4597,2.507107,463.6732561,2,1194
4598,7.721518,1065.856964,4,3219
4599,2.886437,486.381294,4,1025
4600,10.35845,1349.872551,5,7285
4601,8.093081,1340.469295,4,11762
4602,12.1891,1346.569879,3,1826
4603,11.3031,1217.604663,3,624
4604,7.445235,1450.159924,3,55857
4605,1.877939,503.6435762,5,176
4606,2.347884,616.2094946,5,156
4607,24.69325,2693.549899,4,9499
4608,4.768185,1138.754327,3,7602
4609,8.824037,1670.183322,3,1827
4610,7.364002,1144.514093,4,3903
4611,16.58054,1734.504367,2,30076
4612,1.921112,397.1455126,4,3300
4613,11.72692,1372.468821,3,870
4614,2.987316,838.558113,3,3274
4615,12.04581,1569.259659,3,25328
4616,1.574932,711.8546388,6,4949
4617,1.76975,483.0491679,3,128
4618,9.613541,1083.774656,3,657
4619,12.22703,1782.043347,4,4277
4620,9.517342,1162.432794,4,439
4621,2.611838,320.1072613,5,10218
4622,3.27379,891.754556,5,22115
4623,13.55138,2117.66,2,4644
4624,10.14235,979.2710238,3,1841
4625,17.74303,1958.174563,3,59
4626,10.52104,2186.78593,4,10228
4627,2.241794,323.751566,5,2816
4628,8.828042,1997.36133,3,224
4629,15.46234,1786.342426,1,14990
4630,6.974284,1235.844622,3,3278
4631,19.6447,1657.906578,4,6470
4632,12.67469,1469.220521,3,624
4633,5.924783,880.8737878,3,1780
4634,12.65954,1892.964163,2,34
4635,4.254025,939.0291358,4,2029
4636,12.4341,1999.64045,2,57775
4637,10.97775,1417.312047,4,7194
4638,13.16047,1175.542116,3,3067
4639,3.171487,773.5217752,3,15
4640,1.817421,548.1888179,3,265
4641,7.813168,923.5059358,4,182
4642,11.61194,1648.220152,3,0
4643,20.91805,2523.250672,4,12449
4644,7.502506,1878.869681,5,217
4645,13.21297,1743.325286,4,950
4646,15.61752,2335.858768,5,25503
4647,9.74066,1042.786672,3,2634
4648,7.276075,1143.400963,3,3929
4649,7.965702,1311.801862,5,12478
4650,2.605757,624.0528147,2,11634
4651,8.542338,1497.298277,3,470
4652,10.13859,1069.807995,3,441
4653,5.464636,1058.563314,5,5012
4654,1.712499,763.7549084,5,304
4655,8.512387,1292.607065,3,440
4656,8.747794,1246.19633,3,21137
4657,7.019257,998.0645117,3,34135
4658,13.69077,1492.762296,3,29809
4659,4.208515,956.1671721,4,2006
4660,18.34508,2281.87219,4,19637
4661,8.873645,1512.005651,4,345
4662,5.188006,1039.131091,4,26695
4663,10.76731,1512.108737,2,20150
4664,2.284566,704.9501482,3,2939
4665,6.360959,1050.342085,4,25597
4666,4.946157,636.2377993,2,38909
4667,18.98342,2038.787429,3,460
4668,14.07058,2079.326294,5,322
4669,10.99037,1487.997515,2,4059
4670,5.833919,1098.532284,5,203
4671,3.063806,503.8825694,3,11996
4672,10.61246,1190.056958,2,42979
4673,3.878332,1006.71226,4,1519
4674,7.600934,1696.720466,3,1909
4675,14.28503,1241.590602,3,213
4676,7.821554,2022.556285,4,29601
4677,4.533178,1396.329395,4,26131
4678,5.429608,1186.544217,5,2926
4679,9.914638,1192.115613,4,38748
4680,6.588658,1667.235527,5,26404
4681,1.556238,498.4399198,2,190
4682,7.820202,1553.750811,4,23858
4683,2.292165,371.8766911,4,9179
4684,10.06351,1716.442787,3,1471
4685,4.527148,932.0065474,1,4759
4686,11.5917,1786.980349,3,2558
4687,11.89464,1139.673714,3,214
4688,14.0795,1459.766208,3,6975
4689,3.422801,1245.217129,3,1938
4690,6.264945,857.5127538,5,9505
4691,8.675197,1671.330908,5,19535
4692,14.58336,1581.65754,3,24743
4693,2.856149,830.1003254,2,17248
4694,8.390283,835.073392,6,939
4695,16.64412,1333.45659,3,541
4696,4.46492,953.0836423,3,1468
4697,4.16861,654.4586472,4,15988
4698,12.62182,1802.889936,6,85
4699,16.37611,2020.604314,6,939
4700,4.581601,1383.764044,3,2144
4701,12.14985,1147.311353,4,595
4702,11.739,2212.982101,2,8419
4703,7.819376,1617.064452,5,13015
4704,12.53901,1642.266752,2,2349
4705,7.766899,1166.167844,4,13864
4706,4.219362,786.0804243,4,246
4707,18.75702,1989.102456,2,926
4708,9.875391,1478.755528,3,275
4709,2.323179,990.7760503,4,2514
4710,10.48384,1488.721642,3,59
4711,6.027061,761.3473324,3,34313
4712,18.84228,1836.018288,3,21804
4713,7.895618,1460.696574,4,680
4714,15.37459,1475.269918,5,92
4715,9.260977,1012.08426,4,2856
4716,12.13697,1288.655023,3,249
4717,5.793869,853.7834038,5,52688
4718,2.246214,632.4760401,5,21589
4719,1.999262,776.1387725,3,16254
4720,4.685087,843.7651173,3,2114
4721,15.75222,1680.906796,4,7156
4722,2.680333,352.0824182,4,734
4723,9.283599,1440.630753,5,2318
4724,5.70629,1306.002586,3,1319
4725,12.79286,1655.225461,3,1665
4726,12.2982,1484.886328,4,2875
4727,3.665202,678.3000196,2,3814
4728,5.971951,875.6471402,2,1201
4729,5.364231,1145.096989,4,68300
4730,14.86565,2009.785388,5,39698
4731,10.10287,990.4553964,4,107
4732,10.15649,2133.046997,4,520
4733,8.031947,971.3001605,1,1428
4734,4.864814,797.4420172,3,27515
4735,17.06338,1988.890125,5,39
4736,6.723311,1602.940552,5,2918
4737,9.712168,1028.310241,3,182
4738,4.731685,627.8159819,3,25735
4739,3.407577,879.4853583,4,10780
4740,9.986348,1944.472438,2,35
4741,9.651306,1673.34866,4,1973
4742,1.726448,847.9529065,4,60944
4743,11.51671,1438.429891,3,197
4744,17.88722,1684.817133,3,1329
4745,13.85859,1904.863682,3,2789
4746,23.59578,2632.143148,1,1044
4747,4.115815,451.0754045,3,809
4748,7.751707,906.6526156,4,0
4749,10.277,1429.357527,2,7247
4750,13.89557,1745.25049,3,34315
4751,5.792269,433.9442354,6,0
4752,11.89052,1871.35466,4,50328
4753,6.971587,1090.821866,4,6569
4754,17.30262,2275.34376,3,1691
4755,15.13225,2259.107162,4,11254
4756,11.42868,1510.913118,3,419
4757,5.192447,943.0894026,3,523
4758,17.1248,1910.19173,4,3650
4759,3.199579,804.7021179,1,0
4760,9.630403,1237.830202,2,1706
4761,5.73926,1053.952202,4,28
4762,5.506063,860.1917234,4,270
4763,10.89731,1219.381518,4,1922
4764,3.770144,382.4167858,4,1186
4765,9.312734,1332.850025,3,47
4766,4.370713,895.556806,3,8219
4767,2.006646,977.9075314,2,1601
4768,10.62816,1847.226235,3,1111
4769,6.033703,824.4079658,4,318
4770,7.660409,682.9150315,6,3590
4771,12.28997,1388.750133,4,8611
4772,7.354812,1099.874685,3,23894
4773,3.872474,892.5015342,5,302
4774,4.043292,826.7523349,4,1571
4775,3.309503,1026.042379,2,10741
4776,25.68013,3070.896284,2,5157
4777,10.12764,1214.121186,5,39642
4778,18.01409,1885.551581,6,2119
4779,1.90586,362.550034,4,46623
4780,7.329775,1451.591007,2,1600
4781,11.21881,1589.460591,2,11817
4782,13.17784,1407.673878,4,9493
4783,7.03957,1185.478786,3,0
4784,2.77885,1187.8922,2,5020
4785,12.9557,1894.547126,3,34390
4786,21.39532,3055.521716,3,2992
4787,26.54684,3238.304359,3,4586
4788,7.334657,1253.931577,3,39
4789,19.48914,2254.987769,3,393
4790,4.546842,1076.672787,5,15788
4791,4.320048,1215.716688,5,3139
4792,9.553951,1063.934914,5,2381
4793,22.01734,2615.647724,5,185
4794,2.628926,1058.58579,2,252
4795,7.041709,1771.091615,3,24325
4796,7.295203,636.617816,3,66056
4797,17.19189,2297.2034,2,588
4798,7.560138,1503.364958,4,320
4799,15.62643,1624.869828,2,630
4800,6.142753,700.4813335,3,18402
4801,8.696148,1475.739164,3,2273
4802,21.49074,2886.678944,3,8751
4803,14.45396,1684.339812,4,5480
4804,13.21887,1566.022939,5,991
4805,13.74701,1598.336024,4,85
4806,19.48387,2038.974824,4,28165
4807,5.067354,968.8818009,5,26545
4808,6.386027,1039.187211,4,24743
4809,5.387209,910.8338083,3,38833
4810,3.94227,795.7564584,4,218
4811,5.664023,982.7165421,4,18951
4812,1.329981,1244.63125,5,421
4813,29.58658,3041.355145,6,21480
4814,7.888574,810.3780598,5,196
4815,13.34222,2027.493646,3,24824
4816,13.63405,1855.223588,3,1770
4817,8.171806,1307.928901,3,476
4818,25.76718,3049.419775,4,3989
4819,3.876069,1218.662597,3,690
4820,29.71753,2823.145964,3,733
4821,1.116305,866.6314272,3,1368
4822,1.331372,740.5922353,4,5705
4823,4.054345,471.7954635,6,21212
4824,11.99482,1293.256696,2,43714
4825,5.156634,883.2058714,4,2491
4826,1.530293,814.3727251,3,123
4827,5.976743,1312.11903,3,431
4828,23.63005,2436.452255,6,10976
4829,6.42531,799.7665769,3,299
4830,6.088456,656.0906255,2,33965
4831,17.93561,1689.115275,4,4089
4832,9.389007,982.3393738,5,62
4833,15.06895,1672.336606,3,994
4834,3.305552,702.3872964,3,677
4835,13.11297,1705.302867,5,27819
4836,7.579944,1258.840915,4,5646
4837,6.913925,1536.363525,4,2157
4838,2.429677,494.5000388,4,38733
4839,9.386672,1367.297406,4,379
4840,9.187823,941.2227255,5,518
4841,8.71167,1129.873915,2,15741
4842,4.820891,1569.607544,3,25578
4843,16.57839,1771.850524,4,5547
4844,2.780924,976.4774375,5,1590
4845,2.924951,468.5975061,4,9777
4846,4.212653,659.4098323,3,10481
4847,9.525184,820.0423101,3,48905
4848,4.579843,983.1469135,6,14601
4849,4.096547,1052.973308,4,4128
4850,2.250238,693.3489139,4,2968
4851,5.236648,1060.76878,4,615
4852,5.695207,1220.191739,4,7252
4853,6.649321,1211.694229,3,7947
4854,5.276321,1250.606015,3,38620
4855,15.1631,1849.418149,3,109
4856,5.124495,821.0926195,3,26659
4857,5.111844,1062.404345,4,4029
4858,10.02376,1610.068088,2,43736
4859,11.61657,1454.178463,5,1158
4860,6.275924,1196.239363,3,5316
4861,10.18273,984.2773024,4,6705
4862,7.761878,1231.447125,3,23285
4863,12.9765,1178.979911,3,4968
4864,12.70321,1593.998248,3,62135
4865,6.431215,1377.348602,3,10546
4866,1.74299,453.3963183,3,620
4867,2.825046,569.8410423,5,1056
4868,2.237136,733.0142637,4,137
4869,15.39062,1719.698931,4,221
4870,6.749571,1145.946987,6,4892
4871,15.33595,2065.691215,4,2064
4872,8.686291,992.4258553,4,2326
4873,17.8565,2167.855557,4,10626
4874,1.112412,512.1675846,3,7265
4875,2.255314,520.7155239,3,954
4876,1.374443,362.0020605,4,846
4877,1.40024,944.6151981,5,19168
4878,6.093746,724.4378895,4,3708
4879,3.384599,699.360769,3,45158
4880,6.398242,1348.318284,4,2166
4881,2.223563,873.3472232,4,2315
4882,7.277274,877.0780549,4,2271
4883,3.4187,619.2614035,4,344
4884,17.58224,1964.367635,4,4010
4885,8.423652,868.497965,4,11854
4886,6.739064,1211.320081,4,0
4887,22.744,2774.912011,4,353
4888,6.56131,1270.455838,3,184
4889,1.726822,850.0650584,3,777
4890,6.495239,1558.694988,4,5303
4891,5.778279,616.6230151,3,2348
4892,8.324111,1629.696337,4,0
4893,4.484822,764.4832553,3,1913
4894,6.994401,814.9942633,4,29586
4895,6.597117,1384.04032,2,7570
4896,11.12081,1321.610648,3,2326
4897,17.55118,1991.629188,4,25086
4898,4.795038,1096.59855,4,1666
4899,4.377435,981.8469749,3,38517
4900,15.35499,1870.593916,3,10395
4901,2.696846,808.114485,3,2968
4902,9.648973,1278.614923,2,7715
4903,20.16597,1934.499334,4,3558
4904,6.193832,945.4518917,4,29402
4905,2.553094,1258.112414,4,41468
4906,21.19755,2605.553463,3,8295
4907,20.52701,2563.027756,6,1227
4908,12.00948,1885.394921,4,1084
4909,5.516053,1294.27991,4,39859
4910,9.696166,2089.325891,2,95
4911,6.135015,877.3671989,3,684
4912,11.69119,1943.387485,3,20007
4913,4.301967,1122.243782,6,2231
4914,11.40635,1685.65475,2,14795
4915,5.119045,645.1544646,4,9692
4916,7.663799,1006.466252,4,676
4917,4.614124,974.6526364,4,2388
4918,10.15306,1081.276543,4,346
4919,4.64085,1166.216656,4,18575
4920,2.919224,488.2314263,5,52254
4921,25.07759,3076.415699,4,6354
4922,22.39748,2429.237651,3,1411
4923,5.337342,1090.927055,4,9852
4924,7.704074,1436.32927,3,1283
4925,14.13869,1672.619185,4,13489
4926,17.61732,2123.830793,3,9071
4927,3.179833,1130.542862,4,4179
4928,17.5331,2100.528824,5,8192
4929,9.448515,1180.250198,3,2886
4930,2.488097,808.6437867,1,1215
4931,6.422331,1316.360571,3,1394
4932,8.91671,1024.783162,4,808
4933,11.51972,1708.389751,4,1165
4934,2.184299,701.4431106,3,603
4935,15.19674,1536.961227,4,2564
4936,9.060452,1304.494778,4,14801
4937,12.27603,1251.456656,5,0
4938,11.7516,1026.949787,3,44
4939,1.556533,618.5873585,4,1783
4940,10.59224,1601.761071,4,2227
4941,18.08315,1951.61509,3,212
4942,6.214633,1056.212192,4,336
4943,3.595204,828.1128045,4,1333
4944,4.197945,550.0787433,4,55352
4945,8.596064,897.0780053,4,5557
4946,3.184209,820.8726738,3,968
4947,4.171617,782.2940277,4,9998
4948,1.312447,342.5038822,4,23787
4949,3.684683,386.0205317,4,2293
4950,2.922427,453.9726524,3,421
4951,10.17149,1157.275128,3,94
4952,4.73307,820.2134061,3,3306
4953,19.39483,1955.226259,2,1059
4954,4.771263,501.6283743,3,0
4955,19.52917,2768.129883,4,6762
4956,6.383328,1088.018039,4,63911
4957,11.43916,1286.132827,3,446
4958,10.70911,1975.678599,4,861
4959,18.83056,1961.987049,4,1043
4960,10.90429,1507.261366,3,2085
4961,5.461422,1193.11856,4,10185
4962,12.39101,2110.283707,3,35345
4963,7.91568,1613.918447,4,1690
4964,6.306379,1360.253379,5,193
4965,8.05975,2060.344507,3,247
4966,19.34604,2580.274842,5,547
4967,2.397122,688.2220572,3,1851
4968,5.533306,1017.061783,3,11142
4969,2.745106,745.7123774,4,141
4970,2.348386,814.0807452,6,836
4971,14.74826,2174.446655,5,417
4972,8.802664,1697.797856,3,63465
4973,11.94546,1594.837225,4,903
4974,11.54316,1562.246266,4,5259
4975,9.900255,1195.35168,2,21970
4976,8.930383,1419.629707,3,21556
4977,6.62916,1292.497362,6,357
4978,8.004483,1422.55591,6,12058
4979,8.618298,1470.429882,2,3423
4980,2.146247,940.3579408,3,31848
4981,9.836442,888.9198648,4,2003
4982,2.63695,657.1195012,2,10577
4983,16.60248,1784.783191,4,2349
4984,9.309073,1424.784732,4,2723
4985,19.9897,2705.01162,3,228
4986,8.599092,981.9916887,4,4343
4987,13.288,1763.825951,2,2131
4988,6.487239,1256.972232,4,809
4989,6.984409,1045.005193,3,3519
4990,15.59169,1678.565511,4,3521
4991,13.02184,1343.149177,5,22935
4992,8.268405,1039.380833,2,11333
4993,19.01406,2171.232828,4,9144
4994,14.67731,1599.244733,2,432
4995,9.035721,1101.466816,4,56308
4996,7.989206,1322.416264,3,46
4997,8.330395,1318.798135,4,377
4998,6.482702,1170.945568,3,3076
4999,5.368306,772.3849869,3,534
5000,41.88907,3632.236502,1,27811
5001,54.04107,5356.543952,4,8683
5002,61.5999,5579.99579,5,365
5003,44.72802,3811.689374,4,202
5004,58.30317,4940.355869,2,1455
5005,38.69991,3878.380326,3,1416
5006,69.33909,6430.574874,3,1539
5007,70.51996,6123.243244,4,9774
5008,63.47384,5870.579573,3,342
5009,70.19733,6554.853473,4,15816
5010,63.77246,5877.226772,5,648
5011,66.44552,5754.802766,3,13937
5012,50.73425,4815.278288,3,770
5013,66.89524,6234.682273,4,11499
5014,71.66705,6715.662535,3,32275
5015,63.14574,5477.047906,5,1246
5016,55.11148,4983.596064,4,7104
5017,66.50412,6398.915423,2,15806
5018,67.15579,6388.31821,3,110
5019,60.46946,5552.61263,3,63
5020,65.57643,5942.500538,2,332
5021,71.09621,6514.041653,3,947
5022,68.7729,6256.139215,3,2335
5023,56.63931,4983.295874,4,541
5024,56.30647,5148.276996,3,1986
5025,60.14645,5459.257498,3,3231
5026,45.4868,4132.534649,5,3766
5027,55.87684,5065.133843,3,702
5028,64.71488,5979.686067,6,1749
5029,66.77924,6200.93166,5,27522
5030,42.19555,4434.823362,2,49
5031,67.11782,5851.65666,3,3123
5032,71.7083,6105.925473,3,5199
5033,64.01205,5832.1205,4,83
5034,64.9788,6205.78959,4,1073
5035,71.106,6152.279339,3,13745
5036,62.48639,5978.20414,3,16373
5037,48.57163,4549.293713,5,63425
5038,44.98551,4180.815992,4,5092
5039,70.79968,6845.831296,4,444
5040,70.47897,5953.077209,2,1098
5041,64.30623,6072.907276,3,40622
5042,65.90363,5673.501264,4,10480
5043,64.01652,6110.01152,4,578
5044,71.37293,6227.163207,4,8501
5045,69.26833,6150.658199,3,30424
5046,56.3686,5502.195694,3,22704
5047,67.47739,6291.368213,4,177
5048,65.4294,5671.821266,3,205
5049,70.09214,6177.436257,5,15251
5050,61.78014,5900.543943,3,10052
5051,66.59755,5909.817728,5,75635
5052,65.15989,5575.553256,4,247
5053,71.53343,6532.437967,4,2453
5054,56.23842,5568.099221,3,6
5055,69.87041,6815.305528,3,4894
5056,62.9209,5341.417352,5,3299
5057,60.56995,5179.612997,3,11217
5058,71.66261,6427.653862,3,106
5059,62.43987,5469.381433,4,8324
5060,69.03413,6206.957458,4,601
5061,51.20818,4888.954667,5,10741
5062,69.07545,6385.746999,3,18580
5063,70.34008,5964.647059,5,352
5064,69.2139,6095.07687,3,7912
5065,61.32409,5556.247274,4,30662
5066,42.74672,4595.920043,4,1336
5067,64.09564,5990.18794,4,2907
5068,58.75447,5739.806189,5,16434
5069,70.38153,5935.908059,4,2292
5070,66.95875,6184.630782,4,28671
5071,64.15566,5917.993233,4,1045
5072,68.22296,6300.301731,3,12301
5073,66.50929,5903.828849,5,338
5074,57.84605,5634.748909,4,615
5075,64.38126,6015.602918,4,9469
5076,56.35343,4969.32191,3,30697
5077,59.61465,6070.361595,4,3119
5078,64.08432,5520.83439,3,83615
5079,61.98982,5533.105998,4,30390
5080,61.79462,5311.978852,4,95
5081,57.04429,5435.713342,3,1405
5082,58.43587,5098.53904,3,61
5083,70.49957,6565.889584,4,35575
5084,58.04694,5040.384412,4,545
5085,48.1707,4367.397207,3,8878
5086,66.75709,5718.272878,4,6055
5087,57.50724,5241.394025,4,4434
5088,54.14957,5027.299322,3,588
5089,70.42389,6286.888744,3,12592
5090,51.31462,5364.761472,3,38388
5091,63.24314,5532.302162,2,1099
5092,52.76082,4966.563579,4,3225
5093,67.04233,6001.584896,4,7676
5094,61.57078,6175.505483,3,25256
5095,67.56096,5664.025426,3,889
5096,55.34066,4862.205431,3,1748
5097,62.61777,5808.356444,3,952
5098,70.33634,6116.893966,3,1725
5099,66.89101,6197.152457,6,11097
